Name,Exclusive secs,Inclusive secs,% Exclusive,% Inclusive,Module,Source File,Source Line
"mainCRTStartup",0,30.6635,0,4.96822,"fortress","[unknown]",0
"__tmainCRTStartup",0,30.6635,0,4.96822,"fortress","[unknown]",0
"App::handle_events",0.0059833,0.211712,0.000969436,0.0343023,"fortress","[unknown]",0
"App::update",0,2.37389,0,0.384627,"fortress","[unknown]",0
"App::post_update",0.0050362,0.0968088,0.000815984,0.0156853,"fortress","[unknown]",0
"App::render",0,27.8664,0,4.51502,"fortress","[unknown]",0
"App::clean",0,0.0917559,0,0.0148666,"fortress","[unknown]",0
"App::change_scene",0,0.0059835,0,0.000969469,"fortress","[unknown]",0
"App::get_window_size",0.006971,0.006971,0.00112947,0.00112947,"fortress","[unknown]",0
"GUI::event",0,0.0099764,0,0.00161641,"fortress","[unknown]",0
"GUI::draw",0.0069489,0.424743,0.00112589,0.0688184,"fortress","[unknown]",0
"Atlas::draw_text",0.0059821,14.5317,0.000969242,2.35448,"fortress","[unknown]",0
"Atlas::draw_from_sheet",0,0.0049886,0,0.000808271,"fortress","[unknown]",0
"Atlas::draw_texture_from_sheet",0.655182,2.13971,0.106155,0.346684,"fortress","[unknown]",0
"Atlas::draw_pixel",0.0607475,5.19571,0.00984253,0.841828,"fortress","[unknown]",0
"Atlas::draw_line",0,0.0100092,0,0.00162173,"fortress","[unknown]",0
"Atlas::draw_rect",0.017966,0.792023,0.00291092,0.128326,"fortress","[unknown]",0
"Camera::update",0,0.0708257,0,0.0114754,"fortress","[unknown]",0
"Camera::get_pos",0.0877679,0.0877679,0.0142205,0.0142205,"fortress","[unknown]",0
"Cooldown::update",0,0.0109382,0,0.00177225,"fortress","[unknown]",0
"Dirt::update",0,0.0058098,0,0.000941325,"fortress","[unknown]",0
"Dirt::draw",0,0.0333533,0,0.00540402,"fortress","[unknown]",0
"Entity::set_animation",0,0.0049877,0,0.000808126,"fortress","[unknown]",0
"Entity::get_pos",0.0049291,0.0049291,0.000798631,0.000798631,"fortress","[unknown]",0
"Entity::get_interaction_box",0.0399391,0.0449259,0.00647108,0.00727906,"fortress","[unknown]",0
"Entity::d20",0,0.0059711,0,0.00096746,"fortress","[unknown]",0
"Entity::is_colliding",0.0099698,0.0099698,0.00161534,0.00161534,"fortress","[unknown]",0
"Entity::update",0,0.0058098,0,0.000941325,"fortress","[unknown]",0
"EntityTooltips::draw",0,0.0059025,0,0.000956345,"fortress","[unknown]",0
"F_Debug::log",0,0.0708257,0,0.0114754,"fortress","[unknown]",0
"F_Debug::log_group",0,0.0059711,0,0.00096746,"fortress","[unknown]",0
"F_Debug::error",0,0.0059835,0,0.000969469,"fortress","[unknown]",0
"GameScene::init",0,0.0059835,0,0.000969469,"fortress","[unknown]",0
"GameScene::update",0.0049983,0.263403,0.000809843,0.0426775,"fortress","[unknown]",0
"GameScene::post_update",0,0.0917726,0,0.0148693,"fortress","[unknown]",0
"GameScene::draw",0.0049543,19.3861,0.000802714,3.141,"fortress","[unknown]",0
"GarbageCollector::update",0,0.0209469,0,0.00339389,"fortress","[unknown]",0
"std::forward<GarbageCollector::update()::{lambda(Entity*)#1}&>",0.0059926,0.0059926,0.000970943,0.000970943,"fortress","[unknown]",0
"std::_Function_handler<bool (Entity*), GarbageCollector::update()::{lambda(Entity*)#1}>::_M_invoke",0,0.0059926,0,0.000970943,"fortress","[unknown]",0
"std::__invoke_r<bool, GarbageCollector::update()::{lambda(Entity*)#1}&, Entity*>",0,0.0059926,0,0.000970943,"fortress","[unknown]",0
"Gizmos::draw_area",0.0059919,0.0598174,0.00097083,0.00969184,"fortress","[unknown]",0
"Gizmos::draw_rect",0.0109691,0.802992,0.00177725,0.130104,"fortress","[unknown]",0
"Hero::update",0.0279278,0.165792,0.00452497,0.0268622,"fortress","[unknown]",0
"Hero::animation_manager",0,0.0049877,0,0.000808126,"fortress","[unknown]",0
"ImGuiIO::AddKeyAnalogEvent",0.0049884,0.0049884,0.000808239,0.000808239,"fortress","[unknown]",0
"ImGuiIO::AddKeyEvent",0,0.0049884,0,0.000808239,"fortress","[unknown]",0
"ImGuiIO::AddMousePosEvent",0.0059838,0.0059838,0.000969517,0.000969517,"fortress","[unknown]",0
"ImHashStr",0.0129614,0.0129614,0.00210005,0.00210005,"fortress","[unknown]",0
"ImGui::RenderTextClippedEx",0,0.0268954,0,0.00435769,"fortress","[unknown]",0
"ImGui::RenderTextClipped",0,0.0268954,0,0.00435769,"fortress","[unknown]",0
"ImGui::GetCurrentContext",0.004988,0.004988,0.000808174,0.000808174,"fortress","[unknown]",0
"ImGui::UpdateHoveredWindowAndCaptureFlags",0,0.0059777,0,0.000968529,"fortress","[unknown]",0
"ImGui::NewFrame",0.0109659,0.288982,0.00177674,0.046822,"fortress","[unknown]",0
"ImGui::PushClipRect",0,0.0129384,0,0.00209633,"fortress","[unknown]",0
"ImGui::PopClipRect",0,0.0059868,0,0.000970003,"fortress","[unknown]",0
"ImGui::EndFrame",0.0049988,0.0229851,0.000809924,0.00372413,"fortress","[unknown]",0
"ImGui::Render",0,0.0229851,0,0.00372413,"fortress","[unknown]",0
"FindHoveredWindow",0.0059777,0.0059777,0.000968529,0.000968529,"fortress","[unknown]",0
"ImGui::FindWindowByName",0,0.0129614,0,0.00210005,"fortress","[unknown]",0
"CalcWindowContentSizes",0.0059822,0.0059822,0.000969258,0.000969258,"fortress","[unknown]",0
"CalcWindowAutoFitSize",0.0049872,0.0049872,0.000808045,0.000808045,"fortress","[unknown]",0
"ImGui::UpdateWindowManualResize",0.0059833,0.0059833,0.000969436,0.000969436,"fortress","[unknown]",0
"ImGui::RenderWindowDecorations",0,0.0159584,0,0.00258564,"fortress","[unknown]",0
"ImGui::RenderWindowTitleBarContents",0.0060126,0.0388676,0.000974184,0.00629747,"fortress","[unknown]",0
"ImGui::Begin",0,0.125609,0,0.0203517,"fortress","[unknown]",0
"ImGui::End",0,0.0120048,0,0.00194506,"fortress","[unknown]",0
"ImGui::SetCurrentFont",0,0.0059816,0,0.000969161,"fortress","[unknown]",0
"ImGui::PopFocusScope",0.006018,0.006018,0.000975059,0.000975059,"fortress","[unknown]",0
"ImGui::GetKeyData",0.0059815,0.0059815,0.000969145,0.000969145,"fortress","[unknown]",0
"ImGui::UpdateKeyRoutingTable",0.0059637,0.0059637,0.000966261,0.000966261,"fortress","[unknown]",0
"ImGui::IsKeyDown",0,0.010969,0,0.00177724,"fortress","[unknown]",0
"ImGui::IsMousePosValid",0.0049859,0.0049859,0.000807834,0.000807834,"fortress","[unknown]",0
"GetMergedModsFromKeys",0,0.0059815,0,0.000969145,"fortress","[unknown]",0
"ImGui::UpdateKeyboardInputs",0.0657064,0.0766576,0.010646,0.0124203,"fortress","[unknown]",0
"ImGui::UpdateMouseInputs",0,0.0049859,0,0.000807834,"fortress","[unknown]",0
"ImGui::UpdateInputEvents",0.0059868,0.0059868,0.000970003,0.000970003,"fortress","[unknown]",0
"ImGui::TestKeyOwner",0.0049875,0.0049875,0.000808093,0.000808093,"fortress","[unknown]",0
"ImGui::ErrorCheckNewFrameSanityChecks",0.0119726,0.0119726,0.00193984,0.00193984,"fortress","[unknown]",0
"ImGui::ErrorCheckEndFrameSanityChecks",0,0.0059815,0,0.000969145,"fortress","[unknown]",0
"ImGui::NavUpdate",0,0.0119952,0,0.00194351,"fortress","[unknown]",0
"ImGui::NavUpdateCreateMoveRequest",0.0060122,0.0060122,0.000974119,0.000974119,"fortress","[unknown]",0
"ImGui::NavUpdateWindowing",0.005983,0.005983,0.000969388,0.000969388,"fortress","[unknown]",0
"ImGui::UpdateViewportsNewFrame",0,0.0059788,0,0.000968707,"fortress","[unknown]",0
"ImMax<float>",0.0059816,0.0059816,0.000969161,0.000969161,"fortress","[unknown]",0
"ImDrawList::_ResetForNewFrame",0,0.0049912,0,0.000808693,"fortress","[unknown]",0
"ImDrawList::AddDrawCmd",0.0049888,0.0049888,0.000808304,0.000808304,"fortress","[unknown]",0
"ImDrawList::_OnChangedClipRect",0.0079496,0.0189252,0.00128802,0.00306633,"fortress","[unknown]",0
"ImDrawList::_OnChangedTextureID",0.0060104,0.0060104,0.000973827,0.000973827,"fortress","[unknown]",0
"ImDrawList::PushClipRect",0,0.0129384,0,0.00209633,"fortress","[unknown]",0
"ImDrawList::PopClipRect",0,0.0059868,0,0.000970003,"fortress","[unknown]",0
"ImDrawList::PushTextureID",0,0.0060104,0,0.000973827,"fortress","[unknown]",0
"ImDrawList::PrimReserve",0.005983,0.005983,0.000969388,0.000969388,"fortress","[unknown]",0
"ImDrawList::AddConvexPolyFilled",0.0109709,0.0109709,0.00177755,0.00177755,"fortress","[unknown]",0
"ImDrawList::PathArcToFast",0.0049875,0.0049875,0.000808093,0.000808093,"fortress","[unknown]",0
"ImDrawList::PathRect",0,0.0049875,0,0.000808093,"fortress","[unknown]",0
"ImDrawList::AddRectFilled",0,0.0159584,0,0.00258564,"fortress","[unknown]",0
"ImDrawList::AddText",0,0.0268954,0,0.00435769,"fortress","[unknown]",0
"ImFont::RenderText",0.0209124,0.0268954,0.0033883,0.00435769,"fortress","[unknown]",0
"ImGui_ImplSDL2_GetBackendData",0,0.004988,0,0.000808174,"fortress","[unknown]",0
"ImGui_ImplSDL2_UpdateKeyModifiers",0,0.0049884,0,0.000808239,"fortress","[unknown]",0
"ImGui_ImplSDL2_ProcessEvent",0,0.0099764,0,0.00161641,"fortress","[unknown]",0
"ImGui_ImplSDL2_UpdateMouseData",0,0.0718296,0,0.0116381,"fortress","[unknown]",0
"ImGui_ImplSDL2_NewFrame",0,0.0948514,0,0.0153682,"fortress","[unknown]",0
"ImGui_ImplSDLRenderer_SetupRenderState",0,0.0109752,0,0.00177824,"fortress","[unknown]",0
"ImGui_ImplSDLRenderer_RenderDrawData",0,0.0109752,0,0.00177824,"fortress","[unknown]",0
"ImGui::ButtonBehavior",0.0059596,0.0059596,0.000965596,0.000965596,"fortress","[unknown]",0
"ImGui::CollapseButton",0,0.0059596,0,0.000965596,"fortress","[unknown]",0
"connect_controller",0,0.0059835,0,0.000969469,"fortress","[unknown]",0
"InputManager::InputManager",0,0.0059835,0,0.000969469,"fortress","[unknown]",0
"LightSystem::draw",0,4.01261,0,0.650138,"fortress","[unknown]",0
"Logger::update",0.0049892,0.0049892,0.000808369,0.000808369,"fortress","[unknown]",0
"Logger::draw",0.0060275,0.0060275,0.000976598,0.000976598,"fortress","[unknown]",0
"mainloop",0,30.5648,0,4.95222,"fortress","[unknown]",0
"SDL_main",0,30.6566,0,4.96709,"fortress","[unknown]",0
"MainScene::update",0.0049853,0.25032,0.000807737,0.0405578,"fortress","[unknown]",0
"MainScene::draw",0,5.01201,0,0.812065,"fortress","[unknown]",0
"Math::pow",0.0119708,0.0119708,0.00193955,0.00193955,"fortress","[unknown]",0
"Merchant::fixed_update",0,0.0059711,0,0.00096746,"fortress","[unknown]",0
"Merchant::draw",0,0.386205,0,0.0625744,"fortress","[unknown]",0
"ParticleSystem::update",0.0429298,0.0598895,0.00695564,0.00970352,"fortress","[unknown]",0
"ParticleSystem::draw",0.0109476,1.15716,0.00177377,0.187488,"fortress","[unknown]",0
"PlayerUI::draw",0.0050129,9.36244,0.000812209,1.51694,"fortress","[unknown]",0
"get_aseprite_edited_time[abi:cxx11]",0,2.01646,0,0.326715,"fortress","[unknown]",0
"Resources::aseprite_hot_reload",0,2.07563,0,0.336301,"fortress","[unknown]",0
"Room::update",0,0.0109302,0,0.00177095,"fortress","[unknown]",0
"Room::draw",0.810872,4.1571,0.131381,0.673549,"fortress","[unknown]",0
"UIPartialScene::update",0,0.0049766,0,0.000806327,"fortress","[unknown]",0
"main",0,30.6566,0,4.96709,"fortress","[unknown]",0
"main_getcmdline",0,30.6566,0,4.96709,"fortress","/Users/valve/release/SDL2/SDL2-2.28.4-source/foo-x64/../src/main/windows/SDL_windows_main.c",80
"SDL_RenderDrawLine",0.0050406,0.0050406,0.000816697,0.000816697,"fortress","[unknown]",0
"SDL_RenderCopyEx",0.027943,0.027943,0.00452743,0.00452743,"fortress","[unknown]",0
"memset",0.0055683,0.0055683,0.000902196,0.000902196,"fortress","[unknown]",0
"memcpy",0.0059799,0.0059799,0.000968885,0.000968885,"fortress","[unknown]",0
"ImDrawData::Clear",0,0.0059297,0,0.000960752,"fortress","[unknown]",0
"ImDrawList::PathFillConvex",0,0.0109709,0,0.00177755,"fortress","[unknown]",0
"InputManager::get_raw_axis",0.0060872,0.0060872,0.000986271,0.000986271,"fortress","[unknown]",0
"AsepriteHelper::AsepriteHelper",0,0.038892,0,0.00630143,"fortress","[unknown]",0
"AsepriteHelper::~AsepriteHelper",0,0.0049846,0,0.000807623,"fortress","[unknown]",0
"CollisionBox2D::CollisionBox2D",0,0.0119617,0,0.00193808,"fortress","[unknown]",0
"ImGuiViewportP::UpdateWorkRect",0,0.0059788,0,0.000968707,"fortress","[unknown]",0
"SpriteAnimation::SpriteAnimation",0,0.0049877,0,0.000808126,"fortress","[unknown]",0
"ImGuiLastItemData::ImGuiLastItemData",0,0.0069824,0,0.00113131,"fortress","[unknown]",0
"ImGuiWindowStackData::ImGuiWindowStackData",0,0.0069824,0,0.00113131,"fortress","[unknown]",0
"Vec::remove_vec_element_if<Entity*>",0,0.0209469,0,0.00339389,"fortress","[unknown]",0
"ImGui::GetDefaultFont",0.0050058,0.0050058,0.000811058,0.000811058,"fortress","[unknown]",0
"vec2f::vec2f",0.0967615,0.0967615,0.0156777,0.0156777,"fortress","[unknown]",0
"ImRect::ImRect",0,0.0069824,0,0.00113131,"fortress","[unknown]",0
"ImVec2::ImVec2",0.0119693,0.0119693,0.00193931,0.00193931,"fortress","[unknown]",0
"ImVector<ImGuiGroupData>::resize",0.00595,0.00595,0.000964041,0.000964041,"fortress","[unknown]",0
"ImVector<ImDrawCmd>::push_back",0,0.0049912,0,0.000808693,"fortress","[unknown]",0
"ImVector<float>::resize",0.0049599,0.0049599,0.000803621,0.000803621,"fortress","[unknown]",0
"ImVector<int>::resize",0.0059856,0.0059856,0.000969809,0.000969809,"fortress","[unknown]",0
"__gnu_cxx::__normal_iterator<Tile*, std::vector<Tile, std::allocator<Tile> > >::operator++",0.0698077,0.0698077,0.0113105,0.0113105,"fortress","[unknown]",0
"__gnu_cxx::__normal_iterator<Entity**, std::vector<Entity*, std::allocator<Entity*> > >::__normal_iterator",0.0050294,0.0050294,0.000814882,0.000814882,"fortress","[unknown]",0
"__gnu_cxx::operator==<MenuOption*, std::vector<MenuOption, std::allocator<MenuOption> > >",0.0059845,0.0126162,0.000969631,0.00204412,"fortress","[unknown]",0
"__gnu_cxx::operator==<AsepriteHelper*, std::vector<AsepriteHelper, std::allocator<AsepriteHelper> > >",0,0.0049897,0,0.00080845,"fortress","[unknown]",0
"__gnu_cxx::operator==<Tile*, std::vector<Tile, std::allocator<Tile> > >",0.145531,0.249289,0.0235794,0.0403907,"fortress","[unknown]",0
"__gnu_cxx::operator==<Particle*, std::vector<Particle, std::allocator<Particle> > >",0.0059712,0.0109619,0.000967476,0.00177609,"fortress","[unknown]",0
"__gnu_cxx::operator==<Entity**, std::vector<Entity*, std::allocator<Entity*> > >",0,0.0049371,0,0.000799927,"fortress","[unknown]",0
"__gnu_cxx::operator==<std::unique_ptr<ImageObject, std::default_delete<ImageObject> >*, std::vector<std::unique_ptr<ImageObject, std::default_delete<ImageObject> >, std::allocator<std::unique_ptr<ImageObject, std::default_delete<ImageObject> > > > >",0.0049766,0.0049766,0.000806327,0.000806327,"fortress","[unknown]",0
"ImGuiViewportP::CalcWorkRectSize",0.0059788,0.0059788,0.000968707,0.000968707,"fortress","[unknown]",0
"vec2f::operator*",0.0060359,0.0060359,0.000977959,0.000977959,"fortress","[unknown]",0
"vec2f::operator+",0.0439791,0.0439791,0.00712566,0.00712566,"fortress","[unknown]",0
"__gnu_cxx::__normal_iterator<MenuOption*, std::vector<MenuOption, std::allocator<MenuOption> > >::base",0.0066317,0.0066317,0.00107449,0.00107449,"fortress","[unknown]",0
"__gnu_cxx::__normal_iterator<AsepriteHelper*, std::vector<AsepriteHelper, std::allocator<AsepriteHelper> > >::base",0.0049897,0.0049897,0.00080845,0.00080845,"fortress","[unknown]",0
"__gnu_cxx::__normal_iterator<Tile*, std::vector<Tile, std::allocator<Tile> > >::base",0.103758,0.103758,0.0168113,0.0168113,"fortress","[unknown]",0
"__gnu_cxx::__normal_iterator<Tile*, std::vector<Tile, std::allocator<Tile> > >::operator*",0.0329464,0.0329464,0.0053381,0.0053381,"fortress","[unknown]",0
"__gnu_cxx::__normal_iterator<Particle*, std::vector<Particle, std::allocator<Particle> > >::base",0.0049907,0.0049907,0.000808612,0.000808612,"fortress","[unknown]",0
"__gnu_cxx::__normal_iterator<Particle*, std::vector<Particle, std::allocator<Particle> > >::operator*",0.0109737,0.0109737,0.001778,0.001778,"fortress","[unknown]",0
"__gnu_cxx::__normal_iterator<Entity**, std::vector<Entity*, std::allocator<Entity*> > >::base",0.0049371,0.0049371,0.000799927,0.000799927,"fortress","[unknown]",0
"std::filesystem::__cxx11::path::_List::_Impl_deleter::operator()",0,0.0059823,0,0.000969274,"fortress","[unknown]",0
"std::_Function_base::_M_empty",0.0049878,0.0049878,0.000808142,0.000808142,"fortress","[unknown]",0
"std::__codecvt_abstract_base<wchar_t, char, _Mbstatet>::in",0,0.0049389,0,0.000800219,"fortress","[unknown]",0
"std::__codecvt_utf8_utf16_base<wchar_t>::do_in",0,0.0049389,0,0.000800219,"fortress","[unknown]",0
"std::__cxx11::_List_base<Event*, std::allocator<Event*> >::_M_get_size",0.0049914,0.0049914,0.000808725,0.000808725,"fortress","[unknown]",0
